query_id	target_id	query_length	target_length	alignment_score	alignment_length	aligned_pairs	identical_residues	identity	query_coverage	target_coverage	effective_identity	distance	distance_status	distance_reason
vae_candidate_000041	vae_candidate_000322	93	92	175.5	102	83	50	0.6024096385542169	0.8924731182795699	0.9021739130434783	0.5376344086021505	0.4623655913978495	resolved	
vae_candidate_000041	vae_candidate_000368	93	116	187.0	119	90	51	0.5666666666666667	0.967741935483871	0.7758620689655172	0.4396551724137931		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000372	93	103	209.5	108	88	56	0.6363636363636364	0.946236559139785	0.8543689320388349	0.5436893203883495	0.4563106796116505	resolved	
vae_candidate_000041	vae_candidate_000381	93	83	203.0	101	75	52	0.6933333333333334	0.8064516129032258	0.9036144578313253	0.5591397849462365	0.4408602150537635	resolved	
vae_candidate_000041	vae_candidate_000408	93	119	183.0	121	91	48	0.5274725274725275	0.978494623655914	0.7647058823529411	0.40336134453781514		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000420	93	77	222.0	96	74	58	0.7837837837837838	0.7956989247311828	0.961038961038961	0.6236559139784946		unresolved	low_query_coverage
vae_candidate_000041	vae_candidate_000436	93	93	155.0	100	86	43	0.5	0.9247311827956989	0.9247311827956989	0.46236559139784944	0.5376344086021505	resolved	
vae_candidate_000041	vae_candidate_000451	93	113	206.0	116	90	63	0.7	0.967741935483871	0.7964601769911505	0.5575221238938053		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000458	93	131	211.0	138	86	57	0.6627906976744186	0.9247311827956989	0.6564885496183206	0.4351145038167939		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000482	93	107	153.5	111	89	47	0.5280898876404494	0.956989247311828	0.8317757009345794	0.4392523364485981	0.5607476635514019	resolved	
vae_candidate_000041	vae_candidate_000484	93	74	185.0	93	74	46	0.6216216216216216	0.7956989247311828	1.0	0.4946236559139785		unresolved	low_query_coverage
vae_candidate_000041	vae_candidate_000491	93	82	199.0	94	81	52	0.6419753086419753	0.8709677419354839	0.9878048780487805	0.5591397849462365	0.4408602150537635	resolved	
vae_candidate_000041	vae_candidate_000500	93	105	215.0	110	88	58	0.6590909090909091	0.946236559139785	0.8380952380952381	0.5523809523809524	0.4476190476190476	resolved	
vae_candidate_000041	vae_candidate_000529	93	100	225.5	107	86	57	0.6627906976744186	0.9247311827956989	0.86	0.57	0.43000000000000005	resolved	
vae_candidate_000041	vae_candidate_000569	93	112	224.0	114	91	60	0.6593406593406593	0.978494623655914	0.8125	0.5357142857142857	0.4642857142857143	resolved	
vae_candidate_000041	vae_candidate_000580	93	117	234.5	119	91	61	0.6703296703296703	0.978494623655914	0.7777777777777778	0.5213675213675214		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000601	93	91	176.5	100	84	51	0.6071428571428571	0.9032258064516129	0.9230769230769231	0.5483870967741935	0.4516129032258065	resolved	
vae_candidate_000041	vae_candidate_000607	93	83	121.0	107	69	39	0.5652173913043478	0.7419354838709677	0.8313253012048193	0.41935483870967744		unresolved	low_query_coverage
vae_candidate_000041	vae_candidate_000621	93	76	127.5	96	73	40	0.547945205479452	0.7849462365591398	0.9605263157894737	0.43010752688172044		unresolved	low_query_coverage
vae_candidate_000041	vae_candidate_000639	93	89	197.5	99	83	54	0.6506024096385542	0.8924731182795699	0.9325842696629213	0.5806451612903226	0.4193548387096774	resolved	
vae_candidate_000041	vae_candidate_000704	93	113	216.5	114	92	62	0.6739130434782609	0.989247311827957	0.8141592920353983	0.5486725663716814	0.4513274336283186	resolved	
vae_candidate_000041	vae_candidate_000718	93	112	197.5	114	91	50	0.5494505494505495	0.978494623655914	0.8125	0.44642857142857145	0.5535714285714286	resolved	
vae_candidate_000041	vae_candidate_000727	93	99	167.0	115	77	51	0.6623376623376623	0.8279569892473119	0.7777777777777778	0.5151515151515151		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000737	93	104	213.0	107	90	53	0.5888888888888889	0.967741935483871	0.8653846153846154	0.5096153846153846	0.4903846153846154	resolved	
vae_candidate_000041	vae_candidate_000758	93	96	153.5	109	80	45	0.5625	0.8602150537634409	0.8333333333333334	0.46875	0.53125	resolved	
vae_candidate_000041	vae_candidate_000779	93	120	151.0	121	92	44	0.4782608695652174	0.989247311827957	0.7666666666666667	0.36666666666666664		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000786	93	106	206.5	113	86	55	0.6395348837209303	0.9247311827956989	0.8113207547169812	0.5188679245283019	0.4811320754716981	resolved	
vae_candidate_000041	vae_candidate_000817	93	98	162.5	101	90	43	0.4777777777777778	0.967741935483871	0.9183673469387755	0.4387755102040816	0.5612244897959184	resolved	
vae_candidate_000041	vae_candidate_000859	93	133	159.5	133	93	44	0.4731182795698925	1.0	0.6992481203007519	0.3308270676691729		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000864	93	139	210.0	140	92	56	0.6086956521739131	0.989247311827957	0.6618705035971223	0.4028776978417266		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000884	93	134	242.5	136	91	64	0.7032967032967034	0.978494623655914	0.6791044776119403	0.47761194029850745		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000896	93	122	235.0	122	93	59	0.6344086021505376	1.0	0.7622950819672131	0.48360655737704916		unresolved	low_target_coverage
vae_candidate_000041	vae_candidate_000909	93	105	208.0	108	90	54	0.6	0.967741935483871	0.8571428571428571	0.5142857142857142	0.48571428571428577	resolved	
vae_candidate_000041	vae_candidate_000952	93	111	150.0	115	89	50	0.5617977528089888	0.956989247311828	0.8018018018018018	0.45045045045045046	0.5495495495495495	resolved	
vae_candidate_000113	vae_candidate_000161	148	111	198.0	166	93	59	0.6344086021505376	0.6283783783783784	0.8378378378378378	0.39864864864864863		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000163	148	78	118.0	148	78	44	0.5641025641025641	0.527027027027027	1.0	0.2972972972972973		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000172	148	122	167.5	182	88	59	0.6704545454545454	0.5945945945945946	0.7213114754098361	0.39864864864864863		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000113	vae_candidate_000184	148	105	218.0	148	105	61	0.580952380952381	0.7094594594594594	1.0	0.41216216216216217		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000242	148	102	159.0	152	98	50	0.5102040816326531	0.6621621621621622	0.9607843137254902	0.33783783783783783		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000260	148	109	200.5	157	100	57	0.57	0.6756756756756757	0.9174311926605505	0.38513513513513514		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000283	148	102	204.5	148	102	60	0.5882352941176471	0.6891891891891891	1.0	0.40540540540540543		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000290	148	90	164.5	155	83	50	0.6024096385542169	0.5608108108108109	0.9222222222222223	0.33783783783783783		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000298	148	79	194.5	155	72	56	0.7777777777777778	0.4864864864864865	0.9113924050632911	0.3783783783783784		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000299	148	121	213.5	162	107	66	0.616822429906542	0.722972972972973	0.8842975206611571	0.44594594594594594		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000317	148	116	211.5	157	107	63	0.5887850467289719	0.722972972972973	0.9224137931034483	0.42567567567567566		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000322	148	92	166.5	148	92	53	0.5760869565217391	0.6216216216216216	1.0	0.3581081081081081		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000368	148	116	183.5	166	98	59	0.6020408163265306	0.6621621621621622	0.8448275862068966	0.39864864864864863		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000372	148	103	185.0	149	102	53	0.5196078431372549	0.6891891891891891	0.9902912621359223	0.3581081081081081		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000381	148	83	213.0	148	83	54	0.6506024096385542	0.5608108108108109	1.0	0.36486486486486486		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000408	148	119	190.0	169	98	58	0.5918367346938775	0.6621621621621622	0.8235294117647058	0.3918918918918919		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000420	148	77	186.0	148	77	56	0.7272727272727273	0.5202702702702703	1.0	0.3783783783783784		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000436	148	93	166.5	150	91	53	0.5824175824175825	0.6148648648648649	0.978494623655914	0.3581081081081081		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000451	148	113	218.5	151	110	60	0.5454545454545454	0.7432432432432432	0.9734513274336283	0.40540540540540543		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000458	148	131	218.0	176	103	68	0.6601941747572816	0.6959459459459459	0.7862595419847328	0.4594594594594595		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000113	vae_candidate_000482	148	107	162.5	157	98	53	0.5408163265306123	0.6621621621621622	0.9158878504672897	0.3581081081081081		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000484	148	74	168.5	148	74	51	0.6891891891891891	0.5	1.0	0.34459459459459457		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000491	148	82	188.5	148	82	60	0.7317073170731707	0.5540540540540541	1.0	0.40540540540540543		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000500	148	105	209.5	154	99	65	0.6565656565656566	0.668918918918919	0.9428571428571428	0.4391891891891892		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000529	148	100	242.0	148	100	64	0.64	0.6756756756756757	1.0	0.43243243243243246		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000569	148	112	219.5	156	104	64	0.6153846153846154	0.7027027027027027	0.9285714285714286	0.43243243243243246		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000580	148	117	190.0	167	98	58	0.5918367346938775	0.6621621621621622	0.8376068376068376	0.3918918918918919		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000601	148	91	179.0	148	91	55	0.6043956043956044	0.6148648648648649	1.0	0.3716216216216216		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000607	148	83	128.5	148	83	40	0.4819277108433735	0.5608108108108109	1.0	0.2702702702702703		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000621	148	76	141.0	149	75	45	0.6	0.5067567567567568	0.9868421052631579	0.30405405405405406		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000639	148	89	210.0	148	89	60	0.6741573033707865	0.6013513513513513	1.0	0.40540540540540543		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000704	148	113	192.0	150	111	63	0.5675675675675675	0.75	0.9823008849557522	0.42567567567567566		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000718	148	112	179.5	164	96	52	0.5416666666666666	0.6486486486486487	0.8571428571428571	0.35135135135135137		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000727	148	99	168.5	158	89	58	0.651685393258427	0.6013513513513513	0.898989898989899	0.3918918918918919		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000737	148	104	224.5	149	103	59	0.5728155339805825	0.6959459459459459	0.9903846153846154	0.39864864864864863		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000758	148	96	140.5	153	91	48	0.5274725274725275	0.6148648648648649	0.9479166666666666	0.32432432432432434		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000779	148	120	169.5	165	103	55	0.5339805825242718	0.6959459459459459	0.8583333333333333	0.3716216216216216		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000786	148	106	212.5	151	103	61	0.5922330097087378	0.6959459459459459	0.9716981132075472	0.41216216216216217		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000817	148	98	177.5	149	97	55	0.5670103092783505	0.6554054054054054	0.9897959183673469	0.3716216216216216		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000859	148	133	163.5	162	119	56	0.47058823529411764	0.8040540540540541	0.8947368421052632	0.3783783783783784	0.6216216216216216	resolved	
vae_candidate_000113	vae_candidate_000864	148	139	205.0	178	109	64	0.5871559633027523	0.7364864864864865	0.7841726618705036	0.43243243243243246		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000113	vae_candidate_000884	148	134	222.5	159	123	67	0.5447154471544715	0.831081081081081	0.917910447761194	0.4527027027027027	0.5472972972972974	resolved	
vae_candidate_000113	vae_candidate_000896	148	122	210.0	159	111	63	0.5675675675675675	0.75	0.9098360655737705	0.42567567567567566		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000909	148	105	212.5	154	99	61	0.6161616161616161	0.668918918918919	0.9428571428571428	0.41216216216216217		unresolved	low_query_coverage
vae_candidate_000113	vae_candidate_000952	148	111	147.5	163	96	53	0.5520833333333334	0.6486486486486487	0.8648648648648649	0.3581081081081081		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000163	111	78	114.0	114	75	42	0.56	0.6756756756756757	0.9615384615384616	0.3783783783783784		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000172	111	122	227.0	134	99	61	0.6161616161616161	0.8918918918918919	0.8114754098360656	0.5	0.5	resolved	
vae_candidate_000161	vae_candidate_000184	111	105	218.5	125	91	57	0.6263736263736264	0.8198198198198198	0.8666666666666667	0.5135135135135135	0.4864864864864865	resolved	
vae_candidate_000161	vae_candidate_000242	111	102	221.0	119	94	60	0.6382978723404256	0.8468468468468469	0.9215686274509803	0.5405405405405406	0.45945945945945943	resolved	
vae_candidate_000161	vae_candidate_000260	111	109	225.0	126	94	62	0.6595744680851063	0.8468468468468469	0.8623853211009175	0.5585585585585585	0.4414414414414415	resolved	
vae_candidate_000161	vae_candidate_000283	111	102	246.0	120	93	66	0.7096774193548387	0.8378378378378378	0.9117647058823529	0.5945945945945946	0.4054054054054054	resolved	
vae_candidate_000161	vae_candidate_000290	111	90	180.5	115	86	54	0.627906976744186	0.7747747747747747	0.9555555555555556	0.4864864864864865		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000298	111	79	196.5	123	67	51	0.7611940298507462	0.6036036036036037	0.8481012658227848	0.4594594594594595		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000299	111	121	275.5	133	99	67	0.6767676767676768	0.8918918918918919	0.8181818181818182	0.5537190082644629	0.44628099173553715	resolved	
vae_candidate_000161	vae_candidate_000317	111	116	163.0	144	83	52	0.6265060240963856	0.7477477477477478	0.7155172413793104	0.4482758620689655		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000161	vae_candidate_000322	111	92	222.5	116	87	60	0.6896551724137931	0.7837837837837838	0.9456521739130435	0.5405405405405406		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000368	111	116	299.5	130	97	75	0.7731958762886598	0.8738738738738738	0.8362068965517241	0.646551724137931	0.35344827586206895	resolved	
vae_candidate_000161	vae_candidate_000372	111	103	168.0	124	90	53	0.5888888888888889	0.8108108108108109	0.8737864077669902	0.4774774774774775	0.5225225225225225	resolved	
vae_candidate_000161	vae_candidate_000381	111	83	177.0	112	82	47	0.573170731707317	0.7387387387387387	0.9879518072289156	0.42342342342342343		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000408	111	119	264.5	131	99	67	0.6767676767676768	0.8918918918918919	0.8319327731092437	0.5630252100840336	0.4369747899159664	resolved	
vae_candidate_000161	vae_candidate_000420	111	77	160.0	114	74	44	0.5945945945945946	0.6666666666666666	0.961038961038961	0.3963963963963964		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000436	111	93	243.0	117	87	62	0.7126436781609196	0.7837837837837838	0.9354838709677419	0.5585585585585585		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000451	111	113	181.5	125	99	50	0.5050505050505051	0.8918918918918919	0.8761061946902655	0.4424778761061947	0.5575221238938053	resolved	
vae_candidate_000161	vae_candidate_000458	111	131	279.0	140	102	71	0.696078431372549	0.918918918918919	0.7786259541984732	0.5419847328244275		unresolved	low_target_coverage
vae_candidate_000161	vae_candidate_000482	111	107	226.5	126	92	60	0.6521739130434783	0.8288288288288288	0.8598130841121495	0.5405405405405406	0.45945945945945943	resolved	
vae_candidate_000161	vae_candidate_000484	111	74	184.5	112	73	48	0.6575342465753424	0.6576576576576577	0.9864864864864865	0.43243243243243246		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000491	111	82	267.0	114	79	62	0.7848101265822784	0.7117117117117117	0.9634146341463414	0.5585585585585585		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000500	111	105	255.5	119	97	63	0.6494845360824743	0.8738738738738738	0.9238095238095239	0.5675675675675675	0.43243243243243246	resolved	
vae_candidate_000161	vae_candidate_000529	111	100	172.0	115	96	44	0.4583333333333333	0.8648648648648649	0.96	0.3963963963963964	0.6036036036036037	resolved	
vae_candidate_000161	vae_candidate_000569	111	112	235.0	128	95	62	0.6526315789473685	0.8558558558558559	0.8482142857142857	0.5535714285714286	0.4464285714285714	resolved	
vae_candidate_000161	vae_candidate_000580	111	117	250.0	128	100	62	0.62	0.9009009009009009	0.8547008547008547	0.5299145299145299	0.4700854700854701	resolved	
vae_candidate_000161	vae_candidate_000601	111	91	264.5	116	86	60	0.6976744186046512	0.7747747747747747	0.945054945054945	0.5405405405405406		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000607	111	83	136.0	127	67	40	0.5970149253731343	0.6036036036036037	0.8072289156626506	0.36036036036036034		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000621	111	76	196.5	114	73	53	0.726027397260274	0.6576576576576577	0.9605263157894737	0.4774774774774775		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000639	111	89	189.0	115	85	52	0.611764705882353	0.7657657657657657	0.9550561797752809	0.46846846846846846		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000704	111	113	179.0	130	94	50	0.5319148936170213	0.8468468468468469	0.831858407079646	0.4424778761061947	0.5575221238938053	resolved	
vae_candidate_000161	vae_candidate_000718	111	112	165.0	135	88	49	0.5568181818181818	0.7927927927927928	0.7857142857142857	0.4375		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000161	vae_candidate_000727	111	99	254.0	119	91	66	0.7252747252747253	0.8198198198198198	0.9191919191919192	0.5945945945945946	0.4054054054054054	resolved	
vae_candidate_000161	vae_candidate_000737	111	104	187.0	117	98	52	0.5306122448979592	0.8828828828828829	0.9423076923076923	0.46846846846846846	0.5315315315315315	resolved	
vae_candidate_000161	vae_candidate_000758	111	96	152.5	120	87	47	0.5402298850574713	0.7837837837837838	0.90625	0.42342342342342343		unresolved	low_query_coverage
vae_candidate_000161	vae_candidate_000779	111	120	176.0	133	98	58	0.5918367346938775	0.8828828828828829	0.8166666666666667	0.48333333333333334	0.5166666666666666	resolved	
vae_candidate_000161	vae_candidate_000786	111	106	234.5	123	94	64	0.6808510638297872	0.8468468468468469	0.8867924528301887	0.5765765765765766	0.42342342342342343	resolved	
vae_candidate_000161	vae_candidate_000817	111	98	229.5	119	90	56	0.6222222222222222	0.8108108108108109	0.9183673469387755	0.5045045045045045	0.49549549549549554	resolved	
vae_candidate_000161	vae_candidate_000859	111	133	259.5	141	103	67	0.6504854368932039	0.9279279279279279	0.7744360902255639	0.5037593984962406		unresolved	low_target_coverage
vae_candidate_000161	vae_candidate_000864	111	139	230.0	148	102	67	0.6568627450980392	0.918918918918919	0.7338129496402878	0.48201438848920863		unresolved	low_target_coverage
vae_candidate_000161	vae_candidate_000884	111	134	159.0	144	101	52	0.5148514851485149	0.9099099099099099	0.753731343283582	0.3880597014925373		unresolved	low_target_coverage
vae_candidate_000161	vae_candidate_000896	111	122	277.0	130	103	69	0.6699029126213593	0.9279279279279279	0.8442622950819673	0.5655737704918032	0.43442622950819676	resolved	
vae_candidate_000161	vae_candidate_000909	111	105	287.5	120	96	69	0.71875	0.8648648648648649	0.9142857142857143	0.6216216216216216	0.3783783783783784	resolved	
vae_candidate_000161	vae_candidate_000952	111	111	170.5	137	85	56	0.6588235294117647	0.7657657657657657	0.7657657657657657	0.5045045045045045		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000163	vae_candidate_000172	78	122	131.0	125	75	44	0.5866666666666667	0.9615384615384616	0.6147540983606558	0.36065573770491804		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000184	78	105	138.5	105	78	44	0.5641025641025641	1.0	0.7428571428571429	0.41904761904761906		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000242	78	102	114.0	105	75	40	0.5333333333333333	0.9615384615384616	0.7352941176470589	0.39215686274509803		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000260	78	109	138.0	110	77	44	0.5714285714285714	0.9871794871794872	0.7064220183486238	0.4036697247706422		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000283	78	102	122.0	106	74	43	0.581081081081081	0.9487179487179487	0.7254901960784313	0.4215686274509804		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000290	78	90	137.0	93	75	44	0.5866666666666667	0.9615384615384616	0.8333333333333334	0.4888888888888889	0.5111111111111111	resolved	
vae_candidate_000163	vae_candidate_000298	78	79	129.5	90	67	44	0.6567164179104478	0.8589743589743589	0.8481012658227848	0.5569620253164557	0.44303797468354433	resolved	
vae_candidate_000163	vae_candidate_000299	78	121	138.5	121	78	42	0.5384615384615384	1.0	0.6446280991735537	0.34710743801652894		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000317	78	116	143.5	116	78	47	0.6025641025641025	1.0	0.6724137931034483	0.4051724137931034		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000322	78	92	96.5	93	77	36	0.4675324675324675	0.9871794871794872	0.8369565217391305	0.391304347826087	0.6086956521739131	resolved	
vae_candidate_000163	vae_candidate_000368	78	116	136.5	117	77	46	0.5974025974025974	0.9871794871794872	0.6637931034482759	0.39655172413793105		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000372	78	103	142.0	105	76	48	0.631578947368421	0.9743589743589743	0.7378640776699029	0.46601941747572817		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000381	78	83	116.0	85	76	39	0.5131578947368421	0.9743589743589743	0.9156626506024096	0.46987951807228917	0.5301204819277108	resolved	
vae_candidate_000163	vae_candidate_000408	78	119	123.5	125	72	46	0.6388888888888888	0.9230769230769231	0.6050420168067226	0.3865546218487395		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000420	78	77	168.5	84	71	45	0.6338028169014085	0.9102564102564102	0.922077922077922	0.5769230769230769	0.42307692307692313	resolved	
vae_candidate_000163	vae_candidate_000436	78	93	118.5	94	77	41	0.5324675324675324	0.9871794871794872	0.8279569892473119	0.44086021505376344	0.5591397849462365	resolved	
vae_candidate_000163	vae_candidate_000451	78	113	117.0	113	78	43	0.5512820512820513	1.0	0.6902654867256637	0.3805309734513274		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000458	78	131	129.5	131	78	42	0.5384615384615384	1.0	0.5954198473282443	0.32061068702290074		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000482	78	107	97.0	109	76	42	0.5526315789473685	0.9743589743589743	0.7102803738317757	0.3925233644859813		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000484	78	74	125.0	84	68	43	0.6323529411764706	0.8717948717948718	0.918918918918919	0.5512820512820513	0.4487179487179487	resolved	
vae_candidate_000163	vae_candidate_000491	78	82	157.0	85	75	47	0.6266666666666667	0.9615384615384616	0.9146341463414634	0.573170731707317	0.426829268292683	resolved	
vae_candidate_000163	vae_candidate_000500	78	105	147.5	110	73	48	0.6575342465753424	0.9358974358974359	0.6952380952380952	0.45714285714285713		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000529	78	100	119.5	100	78	39	0.5	1.0	0.78	0.39		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000569	78	112	130.0	115	75	45	0.6	0.9615384615384616	0.6696428571428571	0.4017857142857143		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000580	78	117	106.0	123	72	43	0.5972222222222222	0.9230769230769231	0.6153846153846154	0.36752136752136755		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000601	78	91	106.5	96	73	37	0.5068493150684932	0.9358974358974359	0.8021978021978022	0.4065934065934066	0.5934065934065934	resolved	
vae_candidate_000163	vae_candidate_000607	78	83	51.5	96	65	30	0.46153846153846156	0.8333333333333334	0.7831325301204819	0.3614457831325301		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000621	78	76	94.5	85	69	35	0.5072463768115942	0.8846153846153846	0.9078947368421053	0.44871794871794873	0.5512820512820513	resolved	
vae_candidate_000163	vae_candidate_000639	78	89	135.5	97	70	45	0.6428571428571429	0.8974358974358975	0.7865168539325843	0.5056179775280899		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000704	78	113	131.0	114	77	42	0.5454545454545454	0.9871794871794872	0.6814159292035398	0.37168141592920356		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000718	78	112	102.5	113	77	40	0.5194805194805194	0.9871794871794872	0.6875	0.35714285714285715		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000727	78	99	111.0	104	73	41	0.5616438356164384	0.9358974358974359	0.7373737373737373	0.41414141414141414		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000737	78	104	144.0	104	78	46	0.5897435897435898	1.0	0.75	0.4423076923076923		unresolved	low_target_coverage
vae_candidate_000163	vae_candidate_000758	78	96	63.5	96	78	30	0.38461538461538464	1.0	0.8125	0.3125	0.6875	resolved	
